ENSG00000184895	Y	2714896	2715740	Sex-determining region Y protein (Testis-determining factor). [Source:Uniprot/SWISSPROT;Acc:Q05066]
ENSG00000104833	19	6445331	6453330	Tubulin beta-4 chain (Tubulin 5 beta). [Source:Uniprot/SWISSPROT;Acc:P04350]
ENSG00000205782	16	12204282	12205019	CDNA FLJ44991 fis, clone BRAWH3008867. [Source:Uniprot/SPTREMBL;Acc:Q6ZT39]
ENSG00000143702	1	241354353	241485246	centrosomal protein 170kDa isoform alpha [Source:RefSeq_peptide;Acc:NP_055627]
ENSG00000205170	8	86859937	86860893	NULL
ENSG00000204560	6	30728866	30748760	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 (EC 3.6.1.-) (DEAH-box protein 16) (ATP-dependent RNA helicase #3). [Source:Uniprot/SWISSPROT;Acc:O60231]
ENSG00000208586	6	141849003	141849242	NULL
ENSG00000207320	X	3569486	3569596	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000210567	X	24988687	24988977	NULL
ENSG00000199226	X	46262136	46262247	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000206004	12	3596086	3613157	NULL
ENSG00000203535	X	25161091	25162419	NULL
ENSG00000187908	10	124310171	124393242	Deleted in malignant brain tumors 1 protein precursor (Glycoprotein 340) (Gp-340) (Surfactant pulmonary-associated D-binding protein). [Source:Uniprot/SWISSPROT;Acc:Q9UGM3]
ENSG00000106006	7	27151641	27153893	Homeobox protein Hox-A6 (Hox-1B). [Source:Uniprot/SWISSPROT;Acc:P31267]
ENSG00000123411	12	54704791	54717887	zinc finger protein, subfamily 1A, 4 [Source:RefSeq_peptide;Acc:NP_071910]
ENSG00000206953	18	17713760	17713863	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000201890	9	15210864	15210982	5S ribosomal RNA [Source:RFAM;Acc:RF00001]
ENSG00000208223	2	158550547	158550652	NULL
ENSG00000140279	15	43172145	43192901	Dual oxidase 2 precursor (EC 1.6.3.1) (EC 1.11.1.-) (NADPH oxidase/peroxidase DUOX2) (NADPH thyroid oxidase 2) (Thyroid oxidase 2) (NADH/NADPH thyroid oxidase p138-tox) (p138 thyroid oxidase) (Large NOX 2) (Long NOX 2). [Source:Uniprot/SWISSPROT;Acc:Q9NRD8]
ENSG00000205169	8	86871801	86871863	GOR antigen (Fragment). [Source:Uniprot/SPTREMBL;Acc:O95108]
ENSG00000067182	12	6308185	6321522	Tumor necrosis factor receptor superfamily member 1A precursor (p60) (TNF-R1) (TNF-RI) (TNFR-I) (p55) (CD120a antigen) [Contains: Tumor necrosis factor receptor superfamily member 1A, membrane form; Tumor necrosis factor-binding protein 1 (TBPI)]. [Source:Uniprot/SWISSPROT;Acc:P19438]
ENSG00000103381	16	12664438	12805229	CDNA FLJ12648 fis, clone NT2RM4002018. [Source:Uniprot/SPTREMBL;Acc:Q9H9M9]
ENSG00000179994	7	71971255	71977592	similar to Williams Beuren syndrome chromosome region 19 (LOC441251), mRNA [Source:RefSeq_dna;Acc:NM_001034844]
ENSG00000204874	7	156125459	156126109	Uncharacterized protein C7orf13. [Source:Uniprot/SWISSPROT;Acc:Q8NI28]
ENSG00000208400	X	149730405	149730479	NULL
ENSG00000183914	17	7561397	7677787	dynein heavy chain domain 3 [Source:RefSeq_peptide;Acc:NP_065928]
ENSG00000174442	15	64584509	64628866	Zwilch [Source:RefSeq_peptide;Acc:NP_060445]
ENSG00000185607	15	42069116	42069423	NULL
ENSG00000161860	19	12870894	12890151	SYCE2 protein (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q6PIF2]
ENSG00000109466	4	166348238	166463748	Kelch-like protein 2 (Actin-binding protein Mayven). [Source:Uniprot/SWISSPROT;Acc:O95198]
ENSG00000207421	1	45016649	45016717	U38 small nucleolar RNA [Source:RFAM;Acc:RF00212]
ENSG00000075624	7	5533313	5535814	Actin, cytoplasmic 1 (Beta-actin). [Source:Uniprot/SWISSPROT;Acc:P60709]
ENSG00000203578	15	42351332	42351510	NULL
ENSG00000152931	5	59819516	59822848	Prostate-specific and androgen-regulated protein 1 (PART-1). [Source:Uniprot/SWISSPROT;Acc:Q9NPD0]
ENSG00000135318	6	86216528	86262215	5'-nucleotidase precursor (EC 3.1.3.5) (Ecto-5'-nucleotidase) (5'-NT) (CD73 antigen). [Source:Uniprot/SWISSPROT;Acc:P21589]
ENSG00000209511	1	16746747	16746819	NULL
ENSG00000197047	22	31540035	31540372	NULL
ENSG00000203577	15	42358377	42358567	NULL
ENSG00000110934	12	49961090	50004215	Bridging integrator 2 (Breast cancer-associated protein 1). [Source:Uniprot/SWISSPROT;Acc:Q9UBW5]
ENSG00000205270	15	80937720	80979956	NULL
ENSG00000122592	7	27160815	27162821	Homeobox protein Hox-A7 (Hox-1A) (Hox 1.1). [Source:Uniprot/SWISSPROT;Acc:P31268]
ENSG00000203576	15	42363249	42363409	NULL
ENSG00000164180	5	87526781	87600421	transmembrane protein 161B (TMEM161B), mRNA [Source:RefSeq_dna;Acc:NM_153354]
ENSG00000207308	11	2299524	2299633	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000156345	9	89771181	89779488	Cell cycle-related kinase (EC 2.7.11.22) (Cyclin-kinase-activating kinase p42) (CDK-activating kinase p42) (CAK-kinase p42) (Cyclin- dependent protein kinase H). [Source:Uniprot/SWISSPROT;Acc:Q8IZL9]
ENSG00000210266	14	73710912	73711209	NULL
ENSG00000203436	4	95590825	95591066	NULL
ENSG00000199675	11	93094611	93094680	Small nucleolar RNA U2-30 [Source:RFAM;Acc:RF00493]
ENSG00000200685	11	13664675	13664781	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000210085	11	65219599	65219884	NULL
ENSG00000201243	11	108381449	108381560	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000209530	1	16924648	16924720	NULL
ENSG00000203575	15	42377074	42377564	NULL
ENSG00000132432	7	54787438	54794433	Protein transport protein SEC61 subunit gamma. [Source:Uniprot/SWISSPROT;Acc:P60059]
ENSG00000209524	1	16752544	16752615	NULL
ENSG00000202582	12	48557746	48560261	CDNA FLJ45698 fis, clone FEBRA2017811. [Source:Uniprot/SPTREMBL;Acc:Q6ZSA2]
ENSG00000199904	1	48686195	48686328	U4 spliceosomal RNA [Source:RFAM;Acc:RF00015]
ENSG00000105701	19	18503568	18515383	38 kDa FK506-binding protein homolog (FKBPR38) (FK506-binding protein 8). [Source:Uniprot/SWISSPROT;Acc:Q14318]
ENSG00000186198	15	63124858	63132787	organic solute transporter beta [Source:RefSeq_peptide;Acc:NP_849190]
ENSG00000196274	15	42382407	42382585	NULL
ENSG00000164291	5	94916608	94966524	Arylsulfatase K precursor (EC 3.1.6.-) (ASK) (Telethon sulfatase). [Source:Uniprot/SWISSPROT;Acc:Q6UWY0]
ENSG00000172572	12	20413486	20725646	cGMP-inhibited 3',5'-cyclic phosphodiesterase A (EC 3.1.4.17) (Cyclic GMP-inhibited phosphodiesterase A) (CGI-PDE A). [Source:Uniprot/SWISSPROT;Acc:Q14432]
ENSG00000128345	22	36373370	36379815	CDNA: FLJ21318 fis, clone COL02295. [Source:Uniprot/SPTREMBL;Acc:Q9H752]
ENSG00000203574	15	42390321	42390469	NULL
ENSG00000081320	2	196709913	196744544	Serine/threonine-protein kinase 17B (EC 2.7.11.1) (DAP kinase-related apoptosis-inducing protein kinase 2). [Source:Uniprot/SWISSPROT;Acc:O94768]
ENSG00000105982	7	156126162	156162579	RING finger protein 32. [Source:Uniprot/SWISSPROT;Acc:Q9H0A6]
ENSG00000161594	17	37247587	37258139	Kelch-like protein 10. [Source:Uniprot/SWISSPROT;Acc:Q6JEL2]
ENSG00000164742	7	45580646	45729237	Adenylate cyclase type 1 (EC 4.6.1.1) (Adenylate cyclase type I) (ATP pyrophosphate-lyase 1) (Ca(2+)/calmodulin-activated adenylyl cyclase). [Source:Uniprot/SWISSPROT;Acc:Q08828]
ENSG00000203573	15	42391165	42391343	NULL
ENSG00000201512	20	36491727	36491860	U71 small nucleolar RNA [Source:RFAM;Acc:RF00056]
ENSG00000179468	7	142433409	142434341	Olfactory receptor 9A2. [Source:Uniprot/SWISSPROT;Acc:Q8NGT5]
ENSG00000167580	12	48630796	48638926	Aquaporin-2 (AQP-2) (Aquaporin-CD) (AQP-CD) (Water channel protein for renal collecting duct) (ADH water channel) (Collecting duct water channel protein) (WCH-CD). [Source:Uniprot/SWISSPROT;Acc:P41181]
ENSG00000130733	19	10894446	10900357	Protein YIPF2 (YIP1 family member 2). [Source:Uniprot/SWISSPROT;Acc:Q9BWQ6]
ENSG00000001626	7	116907253	117095951	Cystic fibrosis transmembrane conductance regulator (CFTR) (cAMP- dependent chloride channel) (ATP-binding cassette transporter sub- family C member 7). [Source:Uniprot/SWISSPROT;Acc:P13569]
ENSG00000174353	7	74826391	74834926	STAG3-like [Source:RefSeq_peptide;Acc:NP_001020373]
ENSG00000203572	15	42401672	42401849	NULL
ENSG00000204749	1	9810496	9810879	CDNA FLJ16126 fis, clone BRACE2029396. [Source:Uniprot/SPTREMBL;Acc:Q6ZNG5]
ENSG00000166152	16	47965309	47990816	NULL
ENSG00000100097	22	36401559	36405736	Galectin-1 (Lectin galactoside-binding soluble 1) (Beta-galactoside- binding lectin L-14-I) (Lactose-binding lectin 1) (S-Lac lectin 1) (Galaptin) (14 kDa lectin) (HPL) (HBL) (Putative MAPK-activating protein MP12). [Source:Uniprot/SWISSPROT;Acc:P09382]
ENSG00000146648	7	55054219	55242524	Epidermal growth factor receptor precursor (EC 2.7.10.1) (Receptor tyrosine-protein kinase ErbB-1). [Source:Uniprot/SWISSPROT;Acc:P00533]
ENSG00000189403	13	29930884	30089729	High mobility group protein B1 (High mobility group protein 1) (HMG- 1). [Source:Uniprot/SWISSPROT;Acc:P09429]
ENSG00000209484	13	29336606	29336765	NULL
ENSG00000047936	6	117716156	117853711	Proto-oncogene tyrosine-protein kinase ROS precursor (EC 2.7.10.1) (c- ros-1). [Source:Uniprot/SWISSPROT;Acc:P08922]
ENSG00000143248	1	161378718	161454050	Regulator of G-protein signaling 5 (RGS5). [Source:Uniprot/SWISSPROT;Acc:O15539]
ENSG00000179388	8	22601117	22606760	Early growth response protein 3 (EGR-3) (Zinc finger protein pilot). [Source:Uniprot/SWISSPROT;Acc:Q06889]
ENSG00000179420	7	142469703	142470857	olfactory receptor, family 6, subfamily W, member 1 pseudogene (OR6W1P) on chromosome 7 [Source:RefSeq_dna;Acc:NR_002140]
ENSG00000178585	1	9830921	9892981	Beta-catenin-interacting protein 1 (Inhibitor of beta-catenin and Tcf- 4). [Source:Uniprot/SWISSPROT;Acc:Q9NSA3]
ENSG00000171681	12	14409883	14542964	activating transcription factor 7 interacting protein [Source:RefSeq_peptide;Acc:NP_060649]
ENSG00000030582	17	39778017	39785996	Granulins precursor (Proepithelin) (PEPI) [Contains: Acrogranin; Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Granulin B); Granulin-4 (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)]. [Source:Uniprot/SWISSPROT;Acc:P28799]
ENSG00000126581	17	38215681	38229816	Beclin-1 (Coiled-coil myosin-like BCL2-interacting protein) (Protein GT197). [Source:Uniprot/SWISSPROT;Acc:Q14457]
ENSG00000113119	5	139999232	140005171	transmembrane and coiled-coil domains 6 [Source:RefSeq_peptide;Acc:NP_060972]
ENSG00000169902	7	65307749	65462864	Protein-tyrosine sulfotransferase 1 (EC 2.8.2.20) (Tyrosylprotein sulfotransferase-1) (TPST-1). [Source:Uniprot/SWISSPROT;Acc:O60507]
ENSG00000178394	5	63292034	63293302	5-hydroxytryptamine 1A receptor (5-HT-1A) (Serotonin receptor 1A) (5- HT1A) (G-21). [Source:Uniprot/SWISSPROT;Acc:P08908]
ENSG00000081818	5	140481765	140485385	Protocadherin beta 4 precursor (PCDH-beta4). [Source:Uniprot/SWISSPROT;Acc:Q9Y5E5]
ENSG00000199892	5	180089192	180089326	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]
ENSG00000175318	15	70239202	70277180	GRAM domain containing 2 [Source:RefSeq_peptide;Acc:NP_001012660]
ENSG00000112936	5	40964433	41017567	Complement component C7 precursor. [Source:Uniprot/SWISSPROT;Acc:P10643]
ENSG00000132386	17	1612003	1627618	Pigment epithelium-derived factor precursor (PEDF) (Serpin-F1) (EPC- 1). [Source:Uniprot/SWISSPROT;Acc:P36955]
ENSG00000137473	4	147847636	148086434	NYD-SP14 protein [Source:RefSeq_peptide;Acc:NP_114162]
ENSG00000200218	10	70276567	70276671	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000058091	7	90063747	90677840	Serine/threonine-protein kinase PFTAIRE-1 (EC 2.7.11.22). [Source:Uniprot/SWISSPROT;Acc:O94921]
ENSG00000209394	10	12005186	12005267	NULL
ENSG00000127947	7	77004351	77107324	Tyrosine-protein phosphatase non-receptor type 12 (EC 3.1.3.48) (Protein-tyrosine phosphatase G1) (PTPG1). [Source:Uniprot/SWISSPROT;Acc:Q05209]
ENSG00000204585	12	131637927	131641152	CDNA FLJ38911 fis, clone NT2NE2007220. [Source:Uniprot/SPTREMBL;Acc:Q8N8T0]
ENSG00000183621	10	31173716	31360860	Zinc finger protein 438. [Source:Uniprot/SWISSPROT;Acc:Q7Z4V0]
ENSG00000180481	12	74071148	74111922	GLI pathogenesis-related 1 like 2 [Source:RefSeq_peptide;Acc:NP_689649]
ENSG00000099381	16	30876116	30903482	Histone-lysine N-methyltransferase, H3 lysine-4 specific SET1 (EC 2.1.1.43) (Set1/Ash2 histone methyltransferase complex subunit SET1) (SET-domain-containing protein 1A). [Source:Uniprot/SWISSPROT;Acc:O15047]
ENSG00000163593	2	202646596	202682633	CDNA FLJ39061 fis, clone NT2RP7013764. (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q8N8P5]
ENSG00000185236	19	8361229	8375309	Ras-related protein Rab-11B (GTP-binding protein YPT3). [Source:Uniprot/SWISSPROT;Acc:Q15907]
ENSG00000209260	2	62571817	62572107	NULL
ENSG00000197728	12	54721953	54724272	40S ribosomal protein S26. [Source:Uniprot/SWISSPROT;Acc:P62854]
ENSG00000210524	16	66780691	66780825	NULL
ENSG00000089847	19	4134323	4175502	F20887_1, partial CDS (Fragment). [Source:Uniprot/SPTREMBL;Acc:O75268]
ENSG00000157312	16	67920025	67931014	Peptide deformylase, mitochondrial precursor (EC 3.5.1.88) (Polypeptide deformylase). [Source:Uniprot/SWISSPROT;Acc:Q9HBH1]
ENSG00000117682	1	26631360	26670380	Dehydrodolichyl diphosphate synthase (EC 2.5.1.-) (Dedol-PP synthase). [Source:Uniprot/SWISSPROT;Acc:Q86SQ9]
ENSG00000125657	19	6482037	6486933	Tumor necrosis factor ligand superfamily member 9 (4-1BB ligand) (4- 1BBL). [Source:Uniprot/SWISSPROT;Acc:P41273]
ENSG00000100314	22	28446344	28457818	Calcium-binding protein 7 (CaBP7). [Source:Uniprot/SWISSPROT;Acc:Q86V35]
ENSG00000106089	7	72751477	72771924	Syntaxin-1A (Neuron-specific antigen HPC-1). [Source:Uniprot/SWISSPROT;Acc:Q16623]
ENSG00000200367	14	100479541	100479614	C/D box small nucleolar RNA 14q(I)/14q(II) [Source:RFAM;Acc:RF00181]
ENSG00000011177	7	30758276	30763743	Indolethylamine N-methyltransferase (EC 2.1.1.49) (Aromatic alkylamine N-methyltransferase) (Indolamine N-methyltransferase) (Arylamine N- methyltransferase) (Amine N-methyltransferase). [Source:Uniprot/SWISSPROT;Acc:O95050]
ENSG00000208877	2	79717496	79717588	NULL
ENSG00000200775	9	20408319	20408447	U4 spliceosomal RNA [Source:RFAM;Acc:RF00015]
ENSG00000208889	7	98320550	98320649	NULL
ENSG00000210748	2	14332197	14332300	NULL
ENSG00000100101	22	36412307	36419429	nucleolar protein 12 [Source:RefSeq_peptide;Acc:NP_077289]
ENSG00000130427	7	100156359	100159257	Erythropoietin precursor (Epoetin). [Source:Uniprot/SWISSPROT;Acc:P01588]
ENSG00000179115	19	12894294	12905529	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20) (Phenylalanine--tRNA ligase alpha chain) (PheRS) (CML33). [Source:Uniprot/SWISSPROT;Acc:Q9Y285]
ENSG00000187186	9	34651893	34656026	Small inducible cytokine A27 precursor (CCL27) (CC chemokine ILC) (IL- 11 R-alpha-locus chemokine) (Skinkine) (ESkine) (Cutaneous T-cell- attracting chemokine) (CTACK). [Source:Uniprot/SWISSPROT;Acc:Q9Y4X3]
ENSG00000154485	10	127445012	127454380	Matrix metalloproteinase-21 precursor (EC 3.4.24.-) (MMP-21). [Source:Uniprot/SWISSPROT;Acc:Q8N119]
ENSG00000137098	9	35797782	35802259	Sperm-associated antigen 8 (Sperm membrane protein 1) (SMP-1) (HSD-1) (Sperm membrane protein BS-84). [Source:Uniprot/SWISSPROT;Acc:Q99932]
ENSG00000153851	4	69659783	69660058	Pparl. [Source:Uniprot/SPTREMBL;Acc:Q9NYI9]
ENSG00000196213	20	24859395	24859757	CDNA FLJ33142 fis, clone UTERU1000192. [Source:Uniprot/SPTREMBL;Acc:Q96LW8]
ENSG00000182329	2	202708684	202770830	NULL
ENSG00000164975	9	15412702	15455951	snRNA-activating protein complex subunit 3 (SNAPc subunit 3) (snRNA- activating protein complex 50 kDa subunit) (SNAPc 50 kDa subunit) (Small nuclear RNA-activating complex polypeptide 3) (Proximal sequence element-binding transcription factor subunit bet [Source:Uniprot/SWISSPROT;Acc:Q92966]
ENSG00000159884	9	35648301	35651508	coiled-coil domain containing 107 [Source:RefSeq_peptide;Acc:NP_777583]
ENSG00000204193	9	112105622	112139948	Thioredoxin domain-containing protein 8 (Spermatid-specific thioredoxin-3) (Sptrx-3) (Thioredoxin-6). [Source:Uniprot/SWISSPROT;Acc:Q6A555]
ENSG00000157404	4	55218842	55301638	Mast/stem cell growth factor receptor precursor (EC 2.7.10.1) (SCFR) (Proto-oncogene tyrosine-protein kinase Kit) (c-kit) (CD117 antigen). [Source:Uniprot/SWISSPROT;Acc:P10721]
ENSG00000136010	12	103942332	104002366	aldehyde dehydrogenase 1 family, member L2 [Source:RefSeq_peptide;Acc:NP_001029345]
ENSG00000111799	6	75850762	75972290	Collagen alpha-1(XII) chain precursor. [Source:Uniprot/SWISSPROT;Acc:Q99715]
ENSG00000095397	9	116204181	116307551	Whirlin (Autosomal recessive deafness type 31 protein). [Source:Uniprot/SWISSPROT;Acc:Q9P202]
ENSG00000138411	2	196772222	197165580	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:RefSeq_peptide;Acc:NP_065811]
ENSG00000209913	20	18539692	18539810	NULL
ENSG00000201488	20	17780433	17780523	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000153852	4	69660077	69660226	Ncaml. [Source:Uniprot/SPTREMBL;Acc:Q9NYJ6]
ENSG00000011198	3	43707379	43735295	Abhydrolase domain-containing protein 5. [Source:Uniprot/SWISSPROT;Acc:Q8WTS1]
ENSG00000180385	3	10003595	10021928	CDNA FLJ35033 fis, clone OCBBF2016590, weakly similar to CELL SURFACE ANTIGEN 114/A10. [Source:Uniprot/SPTREMBL;Acc:Q8NAP4]
ENSG00000199719	20	18223787	18224095	7SK RNA [Source:RFAM;Acc:RF00100]
ENSG00000116183	1	174698930	175081358	Pappalysin-2 precursor (EC 3.4.24.-) (Pregnancy-associated plasma protein-A2) (PAPP-A2) (Pregnancy-associated plasma protein-E1) (PAPP- E). [Source:Uniprot/SWISSPROT;Acc:Q9BXP8]
ENSG00000210119	20	30102052	30102169	NULL
ENSG00000178464	19	12615089	12615733	similar to ribosomal protein L10 (LOC442086), mRNA [Source:RefSeq_dna;Acc:XR_017237]
ENSG00000199784	15	54354024	54354126	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000207191	15	22858573	22858667	HBII-85 small nucleolar RNA [Source:RFAM;Acc:RF00108]
ENSG00000147419	8	27646754	27686089	Coiled-coil domain-containing protein 25. [Source:Uniprot/SWISSPROT;Acc:Q86WR0]
ENSG00000210213	8	11808210	11808280	NULL
ENSG00000167700	8	145705271	145707387	major facilitator superfamily domain containing 3 [Source:RefSeq_peptide;Acc:NP_612440]
ENSG00000188470	2	202774348	202774668	NULL
ENSG00000139155	12	20739666	20797585	Solute carrier organic anion transporter family member 1C1 (Solute carrier family 21 member 14) (Organic anion transporter F) (OATP-F) (Organic anion-transporting polypeptide 14) (Organic anion transporter polypeptide-related protein 5) (OAT-RP-5) (OATPRP [Source:Uniprot/SWISSPROT;Acc:Q9NYB5]
ENSG00000176054	21	29291805	29291999	NULL
ENSG00000155011	4	108062418	108176903	Dickkopf-related protein 2 precursor (Dkk-2) (Dickkopf-2) (hDkk-2). [Source:Uniprot/SWISSPROT;Acc:Q9UBU2]
ENSG00000209937	18	27503261	27503343	NULL
ENSG00000162545	1	20681471	20685300	calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:RefSeq_peptide;Acc:NP_061054]
ENSG00000182341	16	27133374	27133808	CDNA FLJ31117 fis, clone IMR322000609. [Source:Uniprot/SPTREMBL;Acc:Q96NC1]
ENSG00000061273	12	46462776	46499924	Histone deacetylase 7a (HD7a). [Source:Uniprot/SWISSPROT;Acc:Q8WUI4]
ENSG00000186700	8	124849884	124896858	FAM91A1 protein. [Source:Uniprot/SPTREMBL;Acc:Q8N6F3]
ENSG00000156253	21	29299953	29313563	NULL
ENSG00000116030	2	202779155	202811567	Small ubiquitin-related modifier 1 precursor (SUMO-1) (Ubiquitin-like protein SMT3C) (SMT3 homolog 3) (Ubiquitin-homology domain protein PIC1) (Ubiquitin-like protein UBL1) (GAP-modifying protein 1) (GMP1) (Sentrin). [Source:Uniprot/SWISSPROT;Acc:P63165]
ENSG00000116747	1	191295787	191327530	60 kDa SS-A/Ro ribonucleoprotein (60 kDa Ro protein) (60 kDa ribonucleoprotein Ro) (RoRNP) (Ro 60 kDa autoantigen) (TROVE domain family member 2) (Sjoegren syndrome type A antigen) (SS-A) (Sjoegren syndrome antigen A2). [Source:Uniprot/SWISSPROT;Acc:P10155]
ENSG00000106121	7	30777558	30898145	CDNA: FLJ22374 fis, clone HRC06766. (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q9H6D2]
ENSG00000203518	6	18002054	18002279	NULL
ENSG00000187763	6	28122191	28123100	NULL
ENSG00000187257	7	77163696	77246939	round spermatid basic protein 1-like [Source:RefSeq_peptide;Acc:NP_940869]
ENSG00000081189	5	88051922	88214818	Myocyte-specific enhancer factor 2C. [Source:Uniprot/SWISSPROT;Acc:Q06413]
ENSG00000109181	4	69716302	69731214	UDP-glucuronosyltransferase 2B10 precursor (EC 2.4.1.17) (UDPGT). [Source:Uniprot/SWISSPROT;Acc:P36537]
ENSG00000182477	6	28128985	28129922	NULL
ENSG00000197380	19	51843579	51844793	thymus expressed gene 3-like [Source:RefSeq_peptide;Acc:NP_659493]
ENSG00000109061	17	10336353	10360684	Myosin-1 (Myosin heavy chain, skeletal muscle, adult 1) (Myosin heavy chain IIx/d) (MyHC-IIx/d). [Source:Uniprot/SWISSPROT;Acc:P12882]
ENSG00000204301	6	32266521	32299822	Neurogenic locus notch homolog protein 4 precursor (Notch 4) (hNotch4) [Contains: Notch 4 extracellular truncation; Notch 4 intracellular domain]. [Source:Uniprot/SWISSPROT;Acc:Q99466]
ENSG00000125755	19	51010546	51058242	Symplekin. [Source:Uniprot/SWISSPROT;Acc:Q92797]
ENSG00000104774	19	12618322	12638828	Lysosomal alpha-mannosidase precursor (EC 3.2.1.24) (Mannosidase, alpha B) (Lysosomal acid alpha-mannosidase) (Laman) (Mannosidase alpha class 2B member 1) [Contains: Lysosomal alpha-mannosidase A peptide; Lysosomal alpha-mannosidase B peptide; Lysosomal [Source:Uniprot/SWISSPROT;Acc:O00754]
ENSG00000200659	6	49420419	49420479	U7 small nuclear RNA [Source:RFAM;Acc:RF00066]
ENSG00000123066	12	114880766	115199526	Thyroid hormone receptor-associated protein 2 (Thyroid hormone receptor-associated protein complex 240 kDa component-like). [Source:Uniprot/SWISSPROT;Acc:Q71F56]
ENSG00000176853	8	124860078	124894260	family with sequence similarity 91, member A1 (FAM91A1), mRNA [Source:RefSeq_dna;Acc:NM_144963]
ENSG00000198143	12	101052699	101052787	NULL
ENSG00000208498	4	181642954	181643036	NULL
ENSG00000122254	16	22732999	22835572	Heparan sulfate glucosamine 3-O-sulfotransferase 2 (EC 2.8.2.29) (Heparan sulfate D-glucosaminyl 3-O-sulfotransferase 2) (Heparan sulfate 3-O-sulfotransferase 2) (h3-OST-2). [Source:Uniprot/SWISSPROT;Acc:Q9Y278]
ENSG00000176490	19	2665566	2672369	GTP-binding protein Di-Ras1 (Distinct subgroup of the Ras family member 1) (Ras-related inhibitor of cell growth) (Rig protein) (Small GTP-binding tumor suppressor 1). [Source:Uniprot/SWISSPROT;Acc:O95057]
ENSG00000208202	2	172729005	172729092	NULL
ENSG00000176320	2	220258486	220258976	NULL
ENSG00000207081	X	133880006	133880112	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000147274	X	135783286	135790550	Heterogeneous nuclear ribonucleoprotein G (hnRNP G) (RNA-binding motif protein, X chromosome) (Glycoprotein p43). [Source:Uniprot/SWISSPROT;Acc:P38159]
ENSG00000147127	X	69418793	69421577	Ras-related protein Rab-41. [Source:Uniprot/SWISSPROT;Acc:Q5JT25]
ENSG00000105700	19	18529598	18541176	MSTP096. [Source:Uniprot/SPTREMBL;Acc:Q7Z4E2]
ENSG00000171505	9	124328458	124329396	Olfactory receptor 1N1 (Olfactory receptor 1-26) (OR1-26) (Olfactory receptor 1N3) (Olfactory receptor OR9-22). [Source:Uniprot/SWISSPROT;Acc:Q8NGS0]
ENSG00000130147	2	235552068	235629029	SH3-domain binding protein 4 [Source:RefSeq_peptide;Acc:NP_055336]
ENSG00000105246	19	4180495	4188515	Interleukin-27 beta chain precursor (IL-27B) (Epstein-Barr virus- induced gene 3 protein) (EBV-induced gene 3 protein). [Source:Uniprot/SWISSPROT;Acc:Q14213]
ENSG00000173810	1	45226493	45226984	NULL
ENSG00000199528	14	102853017	102853125	5S ribosomal RNA [Source:RFAM;Acc:RF00001]
ENSG00000204059	10	76825430	76827999	CDNA FLJ43705 fis, clone TESOP2001818. [Source:Uniprot/SPTREMBL;Acc:Q6ZUH8]
ENSG00000210958	8	49054527	49054633	NULL
ENSG00000105339	8	142207902	142275077	DENN/MADD domain containing 3 (DENND3), mRNA [Source:RefSeq_dna;Acc:NM_014957]
ENSG00000113231	5	76542462	76759837	High-affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (EC 3.1.4.17) (HSPDE8B). [Source:Uniprot/SWISSPROT;Acc:O95263]
ENSG00000179698	8	145234617	145245206	KIAA1875 (KIAA1875), mRNA [Source:RefSeq_dna;Acc:NM_032529]
ENSG00000104755	8	39720414	39814936	ADAM 2 precursor (A disintegrin and metalloproteinase domain 2) (Fertilin subunit beta) (PH-30) (PH30). [Source:Uniprot/SWISSPROT;Acc:Q99965]
ENSG00000203635	3	178784487	178784722	NULL
ENSG00000206815	3	57509605	57509712	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000174469	7	145444902	147749019	Contactin-associated protein-like 2 precursor (Cell recognition molecule Caspr2). [Source:Uniprot/SWISSPROT;Acc:Q9UHC6]
ENSG00000120729	5	137231459	137251438	Myotilin (Titin immunoglobulin domain protein) (Myofibrillar titin- like Ig domains protein) (57 kDa cytoskeletal protein). [Source:Uniprot/SWISSPROT;Acc:Q9UBF9]
ENSG00000208540	5	156939085	156939184	NULL
